신규분류 요약코드,제품군,ADD,CP,AXIS,납기일,필요수량,사출,분리,하이드레이션,접착,누수규격
1-Day_Sph,1-Day_SOLEKO(5년) + -03.25,,,,2026-05-15,9850,9850.0,0.0,0.0,0.0,0.0
1-Day_Sph,1-Day_SOLEKO(5년) + -04.00,,,,2026-05-15,14869,14869.0,0.0,0.0,0.0,0.0
1-Day_Sph,1-Day_SOLEKO(5년) + -04.50,,,,2026-05-15,9977,9977.0,0.0,0.0,0.0,0.0
1-Day_Color_Sph,BELLA D_Cedar + -00.75,,,,2026-05-18,287,0.0,0.0,0.0,145.0,142.0
1-Day_Color_Sph,BELLA D_Cedar + -02.00,,,,2026-05-18,1959,0.0,0.0,0.0,990.0,969.0
1-Day_Color_Sph,BELLA D_Cedar + -02.50,,,,2026-05-18,1286,0.0,0.0,0.0,650.0,636.0
1-Day_Color_Sph,BELLA D_Garnet + -00.00,,,,2026-05-18,11531,0.0,0.0,3882.0,3867.0,3782.0
1-Day_Color_Sph,BELLA D_Pine + -00.00,,,,2026-05-18,66951,0.0,11707.0,14534.0,20582.0,20128.0
1-Day_Color_Sph,BELLA D_Star + -00.00,,,,2026-05-18,98841,0.0,26281.0,24428.0,24332.0,23800.0
1-Day_Color_Sph,BELLA D_Star + -01.75,,,,2026-05-18,617,0.0,0.0,208.0,207.0,202.0
1-Day_Color_Sph,BELLA D_Star + -03.75,,,,2026-05-18,770,169.0,169.0,145.0,145.0,142.0
1-Day_Color_Sph,BELLA D_Star + -04.00,,,,2026-05-18,223,49.0,49.0,42.0,42.0,41.0
1-Day_Color_Sph,BELLA D_Star + -04.50,,,,2026-05-18,1646,361.0,361.0,311.0,310.0,303.0
1-Day_Color_Sph,DYE D_LAVA + -04.00,,,,2026-05-18,686,0.0,193.0,166.0,165.0,162.0
1-Day_Sph,1-Day_58_M + -01.00,,,,2026-05-18,6177,6177.0,0.0,0.0,0.0,0.0
1-Day_Sph,1-Day_58_M + -01.25,,,,2026-05-18,4651,4651.0,0.0,0.0,0.0,0.0
1-Day_Sph,1-Day_58_M + -01.50,,,,2026-05-18,579,579.0,0.0,0.0,0.0,0.0
1-Day_Sph,1-Day_58_M + -02.00,,,,2026-05-18,6481,6481.0,0.0,0.0,0.0,0.0
1-Day_Sph,1-Day_58_M + -03.00,,,,2026-05-18,11438,11438.0,0.0,0.0,0.0,0.0
1-Day_Sph,1-Day_58_M + -04.00,,,,2026-05-18,140,140.0,0.0,0.0,0.0,0.0
1-Day_Sph,1-Day_58_M + -04.75,,,,2026-05-18,2593,2593.0,0.0,0.0,0.0,0.0
1-Day_Sph,1-Day_58_M + -05.00,,,,2026-05-18,3641,3641.0,0.0,0.0,0.0,0.0
1-Day_Sph,1-Day_58_M + -05.75,,,,2026-05-18,2669,2669.0,0.0,0.0,0.0,0.0
1-Day_Sph,1-Day_58_M + -06.00,,,,2026-05-18,128,128.0,0.0,0.0,0.0,0.0
1-Day_Sph,1-Day_58_M + -07.50,,,,2026-05-18,2936,2936.0,0.0,0.0,0.0,0.0
1-Day_Sph,1-Day_58_M + -08.00,,,,2026-05-18,3279,3279.0,0.0,0.0,0.0,0.0
1-Day_Color_Sph,BELLA D_Pine + -00.00,,,,2026-05-25,4277,0.0,1203.0,1035.0,1031.0,1008.0
Si_1-Day_Sph,Winc Clear Air Plus 1Day_30P + -01.25,,,,2026-05-26,5088,1108.0,1108.0,971.0,965.0,936.0
Si_1-Day_Sph,Winc Clear Air Plus 1Day_30P + -01.75,,,,2026-05-26,6400,1394.0,1394.0,1221.0,1213.0,1178.0
Si_1-Day_Sph,Winc Clear Air Plus 1Day_30P + -02.00,,,,2026-05-26,3791,0.0,0.0,1033.0,1400.0,1358.0
Si_1-Day_Sph,Winc Clear Air Plus 1Day_30P + -03.25,,,,2026-05-26,3940,858.0,858.0,752.0,747.0,725.0
Si_1-Day_Sph,Winc Clear Air Plus 1Day_30P + -04.25,,,,2026-05-26,3118,679.0,679.0,595.0,591.0,574.0
Si_1-Day_Sph,Winc Clear Air Plus 1Day_30P + -07.00,,,,2026-05-26,495,108.0,108.0,94.0,94.0,91.0
